transaction_id,customer_id,product_id,store_id,date,quantity,unit_price,total_amount
4788,209,55,2,2025-07-28,2,270.5,541.0
4789,59,87,9,2026-06-02,3,191.79,575.37
4790,233,46,2,2026-02-17,2,43.42,86.84
4791,157,112,2,2025-09-11,3,50.32,150.96
4792,80,20,9,2025-01-01,1,63.22,63.22
4793,368,52,10,2025-06-10,1,134.56,134.56
4794,277,26,9,2025-06-06,3,156.58,469.74
4795,237,90,10,2025-08-18,1,111.71,111.71
4796,167,136,1,2025-03-06,2,213.63,427.26
4797,198,124,2,2026-02-20,2,225.01,450.02
4798,371,109,6,2025-02-14,3,375.05,1125.15
4799,461,2,9,2025-06-21,3,174.53,523.59
4800,417,26,5,2026-06-20,3,156.58,469.74
4801,319,198,3,2025-09-11,1,78.45,78.45
4802,490,156,7,2026-04-24,2,113.95,227.9
4803,356,118,2,2025-04-30,3,178.18,534.54
4804,297,152,9,2025-12-27,4,87.76,351.04
4805,154,139,6,2025-09-10,3,103.98,311.94
4806,346,46,1,2026-05-25,3,43.42,130.26
4807,193,180,6,2025-06-04,2,19.96,39.92
4808,392,137,3,2026-02-13,2,70.81,141.62
4809,71,148,6,2025-12-29,1,47.04,47.04
4810,316,53,9,2026-04-04,2,129.59,259.18
4811,115,88,10,2025-06-16,2,102.98,205.96
4812,322,172,1,2025-10-07,2,153.18,306.36
4813,454,189,3,2026-04-01,2,106.94,213.88
4814,322,114,8,2025-01-24,2,108.46,216.92
4815,211,196,7,2025-05-27,3,65.5,196.5
4816,294,17,10,2025-11-08,4,107.85,431.4
4817,288,125,1,2026-02-10,1,16.7,16.7
4818,349,79,8,2026-04-14,3,63.93,191.79
4819,352,144,10,2025-09-19,2,21.57,43.14
4820,39,104,9,2025-10-19,2,92.41,184.82
4821,434,156,5,2025-07-18,3,113.95,341.85
4822,125,106,5,2025-04-26,2,48.2,96.4
4823,176,133,4,2026-04-15,3,255.04,765.12
4824,275,188,9,2026-02-13,3,82.64,247.92
4825,398,98,10,2025-04-20,2,53.88,107.76
4826,162,68,1,2025-01-29,2,73.0,146.0
4827,264,170,7,2025-06-20,3,34.81,104.43
4828,61,84,1,2025-01-11,1,119.53,119.53
4829,493,103,8,2025-06-17,1,27.16,27.16
4830,149,102,9,2025-02-10,2,15.22,30.44
4831,92,5,5,2025-03-04,3,91.2,273.6
4832,54,92,4,2025-09-16,3,129.7,389.1
4833,294,143,9,2025-01-01,3,145.71,437.13
4834,169,171,8,2025-07-14,1,214.88,214.88
4835,283,171,4,2025-11-09,5,214.88,1074.4
4836,55,68,9,2026-05-01,3,73.0,219.0
4837,8,107,3,2025-12-22,2,282.91,565.82
4838,25,95,1,2026-04-03,1,156.71,156.71
4839,177,12,7,2025-08-06,3,186.87,560.61
4840,455,27,10,2026-02-17,3,97.23,291.69
4841,9,166,6,2025-12-31,2,46.73,93.46
4842,286,75,5,2026-02-01,1,79.3,79.3
4843,341,113,5,2025-07-16,3,143.87,431.61
4844,27,115,9,2026-03-19,3,123.06,369.18
4845,335,185,2,2026-05-07,1,102.77,102.77
4846,213,121,1,2026-06-28,1,65.94,65.94
4847,385,29,4,2025-02-01,3,193.14,579.42
4848,63,96,1,2026-03-14,3,156.0,468.0
4849,156,70,5,2025-08-25,2,121.39,242.78
4850,481,154,1,2025-05-15,3,157.53,472.59
4851,341,124,6,2026-02-07,2,225.01,450.02
4852,420,144,6,2026-03-09,2,21.57,43.14
4853,194,78,3,2025-06-18,1,149.07,149.07
4854,467,30,6,2025-05-10,2,193.24,386.48
4855,162,123,7,2026-03-23,1,28.9,28.9
4856,64,48,10,2025-07-02,1,32.91,32.91
4857,111,85,5,2025-01-09,1,132.71,132.71
4858,256,8,5,2026-03-27,2,18.11,36.22
4859,278,100,5,2026-05-07,2,159.05,318.1
4860,115,96,10,2025-11-30,5,156.0,780.0
4861,50,84,4,2026-03-24,1,119.53,119.53
4862,251,81,2,2025-08-19,1,27.64,27.64
4863,374,74,6,2025-05-21,2,151.06,302.12
4864,360,27,10,2025-08-12,1,97.23,97.23
4865,128,1,7,2025-02-27,3,165.86,497.58
4866,485,169,2,2025-05-11,1,18.93,18.93
4867,122,184,3,2025-03-11,2,41.71,83.42
4868,218,127,5,2026-04-20,1,73.95,73.95
4869,285,159,6,2025-09-10,2,88.71,177.42
4870,88,142,3,2025-11-25,3,71.47,214.41
4871,72,44,6,2025-11-09,3,78.09,234.27
4872,258,104,6,2025-04-14,1,92.41,92.41
4873,44,95,8,2026-05-16,3,156.71,470.13
4874,470,15,1,2025-03-10,2,112.5,225.0
4875,186,164,5,2026-06-26,1,83.09,83.09
4876,233,67,5,2025-04-05,2,102.85,205.7
4877,392,121,6,2025-10-03,1,65.94,65.94
4878,153,92,8,2025-08-08,1,129.7,129.7
4879,437,188,5,2026-06-26,3,82.64,247.92
4880,183,119,10,2025-04-25,1,166.35,166.35
4881,236,180,4,2025-11-04,5,19.96,99.8
4882,105,75,1,2025-09-24,3,79.3,237.9
4883,262,60,9,2025-12-08,4,105.16,420.64
4884,64,57,9,2025-02-01,1,62.57,62.57
4885,448,108,2,2025-08-11,1,94.32,94.32
4886,267,62,10,2025-07-25,3,23.95,71.85
4887,263,110,8,2025-07-06,1,26.05,26.05
4888,416,137,9,2026-06-03,1,70.81,70.81
4889,246,91,9,2025-03-11,1,22.88,22.88
4890,147,51,9,2026-05-02,1,137.13,137.13
4891,351,48,2,2026-03-22,2,32.91,65.82
4892,228,47,5,2025-11-17,1,138.21,138.21
4893,109,84,6,2026-02-23,3,119.53,358.59
4894,26,124,2,2025-08-20,3,225.01,675.03
4895,183,145,7,2026-06-09,1,39.9,39.9
4896,143,49,7,2026-05-05,2,54.53,109.06
4897,246,23,8,2026-05-24,3,153.76,461.28
4898,415,42,7,2026-01-23,3,37.44,112.32
4899,108,80,7,2025-03-08,1,63.13,63.13
4900,295,151,5,2025-05-20,3,95.4,286.2
4901,135,162,6,2026-01-21,2,94.72,189.44
4902,295,157,10,2025-02-23,3,147.85,443.55
4903,58,177,1,2025-01-30,1,120.33,120.33
4904,175,153,8,2026-06-30,3,61.44,184.32
4905,273,148,4,2025-08-22,1,47.04,47.04
4906,361,42,2,2025-12-15,1,37.44,37.44
4907,149,170,5,2026-02-24,3,34.81,104.43
4908,200,167,5,2025-06-24,2,27.24,54.48
4909,153,199,10,2026-06-11,3,180.3,540.9
4910,225,150,3,2026-04-14,2,107.75,215.5
4911,169,199,10,2026-01-15,2,180.3,360.6
4912,65,194,9,2025-12-23,5,54.14,270.7
4913,92,152,3,2025-04-24,1,87.76,87.76
4914,299,113,8,2025-03-15,3,143.87,431.61
4915,271,36,9,2025-03-17,2,171.21,342.42
4916,465,164,8,2025-07-12,3,83.09,249.27
4917,475,119,6,2025-03-25,1,166.35,166.35
4918,474,77,6,2026-06-26,2,68.96,137.92
4919,218,69,8,2025-04-12,1,150.58,150.58
4920,268,134,2,2025-06-13,2,195.04,390.08
4921,112,47,1,2025-03-26,3,138.21,414.63
4922,175,136,7,2025-08-03,3,213.63,640.89
4923,296,199,4,2025-04-27,1,180.3,180.3
4924,141,138,6,2026-05-19,1,73.45,73.45
4925,408,6,10,2025-01-12,3,36.02,108.06
4926,240,27,10,2025-06-20,2,97.23,194.46
4927,76,95,9,2025-02-18,2,156.71,313.42
4928,107,109,4,2026-03-12,3,375.05,1125.15
4929,425,23,6,2026-01-18,3,153.76,461.28
4930,387,138,8,2026-06-01,1,73.45,73.45
4931,164,197,4,2025-01-13,3,174.05,522.15
4932,11,173,2,2025-05-10,2,185.21,370.42
4933,404,148,10,2025-05-05,1,47.04,47.04
4934,491,3,9,2025-03-23,1,15.57,15.57
4935,158,147,3,2025-05-09,2,123.38,246.76
4936,125,90,7,2025-11-19,1,111.71,111.71
4937,354,147,9,2025-02-13,1,123.38,123.38
4938,439,137,9,2025-12-02,1,70.81,70.81
4939,168,11,1,2025-05-06,2,189.68,379.36
4940,366,77,8,2025-05-19,1,68.96,68.96
4941,464,103,6,2025-07-31,1,27.16,27.16
4942,195,128,7,2026-06-28,1,15.03,15.03
4943,112,113,6,2025-05-24,1,143.87,143.87
4944,206,185,10,2026-06-06,3,102.77,308.31
4945,124,54,10,2025-09-09,2,53.77,107.54
4946,321,181,6,2025-03-03,1,120.85,120.85
4947,47,193,6,2025-11-26,4,114.08,456.32
4948,127,116,2,2025-10-26,3,27.31,81.93
4949,123,99,10,2025-12-09,4,163.45,653.8
4950,183,146,6,2026-05-15,1,91.41,91.41
4951,149,26,4,2025-04-29,2,156.58,313.16
4952,22,174,3,2026-02-07,3,128.88,386.64
4953,249,62,3,2026-06-05,2,23.95,47.9
4954,279,8,10,2026-04-13,1,18.11,18.11
4955,194,197,7,2026-03-08,3,174.05,522.15
4956,152,88,3,2025-01-05,1,102.98,102.98
4957,414,22,5,2026-06-18,2,90.63,181.26
4958,350,18,7,2025-09-20,3,187.18,561.54
4959,320,9,8,2025-03-20,1,35.88,35.88
4960,172,163,9,2025-11-28,2,115.83,231.66
4961,22,105,6,2025-11-03,3,120.76,362.28
4962,343,10,9,2025-05-08,1,143.63,143.63
4963,110,35,1,2025-01-02,2,140.08,280.16
4964,215,37,4,2025-09-28,2,191.06,382.12
4965,447,35,2,2026-03-09,3,140.08,420.24
4966,347,163,5,2025-09-27,2,115.83,231.66
4967,387,30,10,2026-04-10,3,193.24,579.72
4968,407,152,4,2025-08-24,2,87.76,175.52
4969,295,148,1,2025-01-23,2,47.04,94.08
4970,134,127,10,2026-03-05,2,73.95,147.9
4971,89,146,9,2025-01-04,1,91.41,91.41
4972,233,158,5,2025-10-12,3,119.48,358.44
4973,58,194,4,2025-11-24,3,54.14,162.42
4974,70,138,8,2025-12-03,4,73.45,293.8
4975,455,117,4,2025-05-07,2,173.77,347.54
4976,413,165,9,2025-01-22,2,174.75,349.5
4977,430,28,5,2025-05-03,2,197.74,395.48
4978,485,52,4,2025-02-05,2,134.56,269.12
4979,462,195,2,2026-05-31,3,75.8,227.4
4980,281,127,8,2026-06-04,1,73.95,73.95
4981,184,167,9,2026-03-30,3,27.24,81.72
4982,110,188,7,2025-08-16,1,82.64,82.64
4983,231,195,1,2025-10-18,2,75.8,151.6
4984,368,25,1,2025-09-15,1,51.57,51.57
4985,483,160,6,2025-01-13,1,129.83,129.83
4986,448,132,7,2025-07-17,3,169.85,509.55
4987,66,48,7,2025-01-24,3,32.91,98.73
4988,404,90,3,2025-05-17,2,111.71,223.42
4989,336,68,3,2025-02-10,1,73.0,73.0
4990,18,22,6,2025-08-27,3,90.63,271.89
4991,4,119,5,2026-04-07,1,166.35,166.35
4992,29,17,8,2025-10-14,1,107.85,107.85
4993,111,26,3,2025-10-06,3,156.58,469.74
4994,431,96,9,2025-10-05,1,156.0,156.0
4995,248,16,10,2025-03-19,3,186.29,558.87
4996,74,26,5,2025-11-13,2,156.58,313.16
4997,374,8,9,2026-04-22,3,18.11,54.33
4998,200,39,5,2026-05-02,3,181.99,545.97
4999,91,53,6,2026-02-21,1,129.59,129.59
5000,407,127,3,2025-03-22,2,73.95,147.9
5001,136,75,4,2025-07-09,1,79.3,79.3
5002,56,108,9,2025-06-26,1,94.32,94.32
5003,157,10,7,2025-02-22,1,143.63,143.63
5004,353,111,7,2026-06-23,1,262.9,262.9
5005,7,13,3,2025-08-09,2,142.56,285.12
5006,335,115,3,2026-02-13,3,123.06,369.18
5007,17,39,10,2025-02-27,1,181.99,181.99
5008,201,200,7,2025-12-10,2,201.53,403.06
5009,185,18,4,2025-05-19,3,187.18,561.54
5010,16,140,1,2026-02-24,3,128.47,385.41
5011,310,120,6,2025-12-14,4,147.27,589.08
5012,254,16,4,2025-01-31,1,186.29,186.29
5013,495,86,1,2025-05-20,3,84.58,253.74
5014,316,119,8,2025-01-27,1,166.35,166.35
5015,336,49,8,2025-04-02,1,54.53,54.53
5016,56,42,4,2025-06-25,1,37.44,37.44
5017,381,145,9,2026-01-25,1,39.9,39.9
5018,200,20,8,2026-04-29,3,63.22,189.66
5019,13,48,5,2025-05-26,1,32.91,32.91
5020,381,182,7,2025-11-20,3,118.16,354.48
5021,292,127,3,2025-04-25,1,73.95,73.95
5022,233,122,5,2025-03-12,1,190.95,190.95
5023,28,63,3,2025-11-10,4,158.78,635.12
5024,151,195,3,2025-08-19,2,75.8,151.6
5025,48,93,7,2025-07-08,1,220.98,220.98
5026,93,37,4,2025-01-16,2,191.06,382.12
5027,73,194,1,2025-10-04,1,54.14,54.14
5028,422,79,8,2025-10-06,3,63.93,191.79
5029,316,47,1,2026-05-01,2,138.21,276.42
5030,216,173,6,2025-08-02,1,185.21,185.21
5031,473,25,3,2025-11-20,2,51.57,103.14
5032,334,105,8,2026-04-27,1,120.76,120.76
5033,13,185,3,2025-11-04,5,102.77,513.85
5034,184,89,10,2025-10-04,3,180.83,542.49
5035,19,29,3,2025-12-26,4,193.14,772.56
5036,342,28,2,2025-04-19,3,197.74,593.22
5037,473,138,2,2025-11-24,5,73.45,367.25
5038,451,111,7,2025-06-24,3,262.9,788.7
5039,411,188,9,2025-10-20,3,82.64,247.92
5040,285,66,7,2026-02-28,2,56.81,113.62
5041,65,173,4,2026-06-11,2,185.21,370.42
5042,465,98,1,2026-04-20,1,53.88,53.88
5043,160,135,8,2026-05-28,2,136.62,273.24
5044,384,7,4,2025-09-23,3,176.77,530.31
5045,500,169,2,2026-03-25,3,18.93,56.79
5046,252,147,5,2025-04-23,1,123.38,123.38
5047,154,22,1,2025-05-14,2,90.63,181.26
5048,378,104,9,2025-02-21,3,92.41,277.23
5049,493,101,3,2025-07-26,3,68.14,204.42
5050,143,84,9,2025-07-22,1,119.53,119.53
5051,139,131,8,2025-10-03,2,99.03,198.06
5052,61,130,4,2025-02-10,1,103.95,103.95
5053,141,106,7,2026-06-25,2,48.2,96.4
5054,439,38,1,2025-07-11,3,12.0,36.0
5055,103,17,8,2025-06-22,1,107.85,107.85
5056,463,4,6,2025-06-01,2,126.41,252.82
5057,2,54,1,2025-01-02,1,53.77,53.77
5058,266,5,7,2025-01-22,3,91.2,273.6
5059,366,75,7,2025-09-12,3,79.3,237.9
5060,57,62,10,2026-04-10,3,23.95,71.85
5061,267,1,10,2025-01-05,3,165.86,497.58
5062,61,32,7,2025-04-03,2,7.99,15.98
5063,489,6,2,2025-01-03,3,36.02,108.06
5064,322,146,3,2026-01-29,3,91.41,274.23
5065,254,36,4,2025-08-29,3,171.21,513.63
5066,345,190,9,2026-04-13,3,77.71,233.13
5067,317,190,1,2026-04-16,3,77.71,233.13
5068,408,3,6,2026-02-02,3,15.57,46.71
5069,483,140,9,2025-11-04,1,128.47,128.47
5070,199,123,4,2026-03-12,2,28.9,57.8
5071,472,13,10,2025-02-11,1,142.56,142.56
5072,113,71,4,2026-06-12,3,146.22,438.66
5073,371,31,4,2026-03-21,1,272.37,272.37
5074,268,22,2,2026-04-02,1,90.63,90.63
5075,285,24,6,2025-11-22,5,186.91,934.55
5076,73,85,10,2025-09-23,3,132.71,398.13
5077,97,39,5,2025-11-13,1,181.99,181.99
5078,105,18,6,2025-01-13,2,187.18,374.36
5079,211,72,1,2025-09-02,2,76.33,152.66
5080,484,83,10,2026-04-03,2,135.74,271.48
5081,456,73,5,2025-09-14,3,73.48,220.44
5082,76,111,1,2026-02-19,2,262.9,525.8
5083,71,15,5,2025-04-08,3,112.5,337.5
5084,395,36,9,2025-01-17,3,171.21,513.63
5085,78,177,3,2025-04-04,3,120.33,360.99
5086,306,132,5,2025-08-16,2,169.85,339.7
5087,73,39,1,2025-01-02,2,181.99,363.98
5088,455,89,2,2026-06-28,3,180.83,542.49
5089,167,68,3,2026-05-24,3,73.0,219.0
5090,327,59,4,2026-04-24,2,150.31,300.62
5091,487,80,4,2026-02-26,1,63.13,63.13
5092,5,117,5,2025-12-19,1,173.77,173.77
5093,49,41,9,2025-03-31,3,142.26,426.78
5094,170,142,2,2025-05-23,3,71.47,214.41
5095,481,176,2,2025-04-29,2,87.93,175.86
5096,178,162,10,2025-06-30,2,94.72,189.44
5097,444,74,7,2025-01-19,3,151.06,453.18
5098,238,9,10,2025-04-28,1,35.88,35.88
5099,136,57,7,2025-06-27,1,62.57,62.57
5100,44,7,3,2026-02-23,1,176.77,176.77
5101,235,134,2,2025-09-06,1,195.04,195.04
5102,451,23,3,2025-01-31,3,153.76,461.28
5103,377,33,7,2025-07-25,3,174.83,524.49
5104,65,90,1,2025-03-12,1,111.71,111.71
5105,192,137,1,2025-09-28,3,70.81,212.43
5106,223,189,6,2026-05-25,2,106.94,213.88
5107,468,198,5,2025-08-18,3,78.45,235.35
5108,497,98,5,2025-11-16,1,53.88,53.88
5109,215,37,4,2025-07-01,2,191.06,382.12
5110,55,99,10,2025-11-04,1,163.45,163.45
5111,4,86,6,2025-04-01,1,84.58,84.58
5112,409,185,4,2026-05-27,3,102.77,308.31
5113,133,126,4,2025-11-13,2,69.28,138.56
5114,43,143,8,2025-12-25,4,145.71,582.84
5115,84,137,6,2026-02-24,1,70.81,70.81
5116,65,192,8,2025-04-14,3,121.59,364.77
5117,2,101,9,2025-07-07,2,68.14,136.28
5118,415,108,7,2026-02-06,3,94.32,282.96
5119,488,179,3,2025-12-26,4,12.33,49.32
5120,490,71,10,2025-05-14,1,146.22,146.22
5121,227,105,9,2026-03-29,3,120.76,362.28
5122,243,160,8,2025-10-04,2,129.83,259.66
5123,297,170,1,2025-03-24,1,34.81,34.81
5124,19,93,7,2025-08-01,1,220.98,220.98
5125,257,131,10,2025-04-22,2,99.03,198.06
5126,65,78,4,2026-05-10,1,149.07,149.07
5127,158,70,1,2025-11-17,2,121.39,242.78
5128,450,186,7,2025-11-11,4,25.18,100.72
5129,45,29,6,2025-06-06,1,193.14,193.14
5130,378,65,6,2026-03-20,3,266.52,799.56
5131,295,92,3,2025-06-17,2,129.7,259.4
5132,354,103,5,2025-01-18,3,27.16,81.48
5133,393,165,2,2025-10-17,1,174.75,174.75
5134,314,172,8,2025-04-14,3,153.18,459.54
5135,42,140,9,2025-07-20,3,128.47,385.41
5136,2,119,7,2025-05-31,1,166.35,166.35
5137,173,79,10,2025-08-28,1,63.93,63.93
5138,413,129,3,2025-10-22,3,65.93,197.79
5139,142,136,10,2025-03-08,3,213.63,640.89
5140,208,138,7,2026-03-06,1,73.45,73.45
5141,178,199,2,2025-09-23,1,180.3,180.3
5142,47,12,3,2025-04-14,1,186.87,186.87
5143,337,80,5,2026-01-15,1,63.13,63.13
5144,127,186,1,2025-03-26,1,25.18,25.18
5145,27,182,5,2025-05-02,2,118.16,236.32
5146,422,109,4,2026-06-25,1,375.05,375.05
5147,366,37,9,2026-05-24,1,191.06,191.06
5148,104,14,3,2026-01-30,1,196.15,196.15
5149,54,179,10,2025-03-05,1,12.33,12.33
5150,319,141,10,2026-04-03,3,206.49,619.47
5151,414,21,5,2025-02-20,1,199.79,199.79
5152,153,4,8,2025-02-03,1,126.41,126.41
5153,385,62,8,2025-04-30,1,23.95,23.95
5154,391,151,9,2025-04-12,2,95.4,190.8
5155,54,12,7,2026-03-01,3,186.87,560.61
5156,351,195,10,2025-06-09,2,75.8,151.6
5157,133,185,2,2025-02-22,3,102.77,308.31
5158,421,163,9,2025-10-19,2,115.83,231.66
5159,322,94,2,2025-12-03,1,45.02,45.02
5160,175,53,4,2025-03-20,2,129.59,259.18
5161,362,136,2,2025-12-12,2,213.63,427.26
5162,286,121,9,2025-01-24,1,65.94,65.94
5163,2,134,8,2026-03-31,3,195.04,585.12
5164,307,200,1,2025-05-21,2,201.53,403.06
5165,485,120,7,2025-08-21,1,147.27,147.27
5166,283,110,9,2025-04-19,1,26.05,26.05
5167,241,200,3,2025-04-24,3,201.53,604.59
5168,306,52,10,2025-05-13,3,134.56,403.68
5169,252,65,2,2026-01-29,2,266.52,533.04
5170,429,125,4,2025-07-22,2,16.7,33.4
5171,287,115,2,2025-02-11,2,123.06,246.12
5172,281,47,1,2025-01-08,2,138.21,276.42
5173,444,91,9,2026-01-11,2,22.88,45.76
5174,334,4,5,2025-02-02,1,126.41,126.41
5175,110,50,7,2025-10-28,1,6.83,6.83
5176,201,42,10,2025-07-10,1,37.44,37.44
5177,343,99,7,2025-02-08,3,163.45,490.35
5178,204,117,8,2025-12-27,3,173.77,521.31
5179,350,100,6,2025-01-21,2,159.05,318.1
5180,354,112,2,2025-03-09,3,50.32,150.96
5181,357,148,3,2025-09-09,2,47.04,94.08
5182,377,83,2,2025-04-02,1,135.74,135.74
5183,199,77,2,2026-02-21,1,68.96,68.96
5184,112,123,4,2025-01-05,1,28.9,28.9
5185,268,12,5,2026-01-08,3,186.87,560.61
5186,360,73,2,2025-06-10,1,73.48,73.48
5187,148,148,9,2025-08-16,1,47.04,47.04
5188,113,129,1,2025-10-27,1,65.93,65.93
5189,379,78,7,2025-01-11,1,149.07,149.07
5190,440,4,4,2025-03-18,2,126.41,252.82
5191,189,38,2,2025-02-17,1,12.0,12.0
5192,187,122,9,2026-01-22,3,190.95,572.85
5193,207,179,4,2026-02-02,2,12.33,24.66
5194,442,171,6,2025-08-25,3,214.88,644.64
5195,47,80,2,2025-08-27,3,63.13,189.39
5196,420,84,2,2025-01-04,1,119.53,119.53
5197,133,128,3,2025-10-10,2,15.03,30.06
5198,404,130,7,2026-05-18,3,103.95,311.85
5199,127,82,9,2025-05-06,2,31.45,62.9
5200,71,83,9,2025-12-12,1,135.74,135.74
5201,169,115,2,2025-03-20,2,123.06,246.12
5202,191,60,10,2025-05-18,3,105.16,315.48
5203,175,130,6,2026-05-25,1,103.95,103.95
5204,438,40,1,2025-09-23,2,22.62,45.24
5205,376,42,7,2026-04-18,1,37.44,37.44
5206,403,40,5,2025-01-20,2,22.62,45.24
5207,432,195,6,2026-03-22,3,75.8,227.4
5208,240,109,3,2025-10-14,2,375.05,750.1
5209,227,92,2,2025-02-07,1,129.7,129.7
5210,32,118,9,2025-01-28,1,178.18,178.18
5211,197,32,5,2026-04-20,2,7.99,15.98
5212,386,137,4,2026-05-08,3,70.81,212.43
5213,32,171,4,2026-05-08,3,214.88,644.64
5214,158,125,4,2025-04-11,2,16.7,33.4
5215,455,5,8,2026-06-27,1,91.2,91.2
5216,258,19,6,2025-10-31,2,165.01,330.02
5217,197,172,1,2026-04-16,1,153.18,153.18
5218,171,145,5,2025-06-15,1,39.9,39.9
5219,207,176,3,2026-02-08,3,87.93,263.79
5220,265,48,5,2026-04-07,3,32.91,98.73
5221,220,115,5,2025-02-16,2,123.06,246.12
5222,335,3,7,2025-05-20,2,15.57,31.14
5223,485,37,2,2025-07-31,2,191.06,382.12
5224,373,87,9,2025-07-31,1,191.79,191.79
5225,355,122,3,2026-02-15,2,190.95,381.9
5226,112,155,9,2026-01-02,1,108.85,108.85
5227,428,185,8,2026-03-18,3,102.77,308.31
5228,356,105,1,2025-02-23,3,120.76,362.28
5229,202,133,10,2025-09-27,3,255.04,765.12
5230,356,46,6,2025-08-28,1,43.42,43.42
5231,133,200,1,2026-01-15,1,201.53,201.53
5232,484,7,10,2025-12-22,5,176.77,883.85
5233,296,122,7,2025-05-29,1,190.95,190.95
5234,438,84,8,2025-03-27,3,119.53,358.59
5235,161,66,4,2026-03-16,1,56.81,56.81
5236,30,106,8,2025-11-26,4,48.2,192.8
5237,256,153,6,2026-05-28,2,61.44,122.88
5238,224,66,2,2025-12-19,2,56.81,113.62
5239,133,62,3,2025-01-29,3,23.95,71.85
5240,441,123,7,2025-07-05,1,28.9,28.9
5241,106,117,3,2025-05-14,3,173.77,521.31
5242,90,181,3,2025-03-03,1,120.85,120.85
5243,390,27,2,2026-05-09,1,97.23,97.23
5244,455,95,8,2026-04-21,3,156.71,470.13
5245,496,156,8,2026-03-13,1,113.95,113.95
5246,30,109,5,2025-04-20,1,375.05,375.05
5247,191,158,2,2025-06-11,3,119.48,358.44
5248,207,69,10,2025-10-23,3,150.58,451.74
5249,90,9,2,2025-08-27,2,35.88,71.76
5250,107,149,10,2026-03-12,1,93.19,93.19
5251,461,48,3,2025-07-03,1,32.91,32.91
5252,8,146,2,2026-02-28,3,91.41,274.23
5253,204,48,5,2025-09-30,3,32.91,98.73
5254,217,20,9,2026-05-23,1,63.22,63.22
5255,238,19,1,2025-01-26,2,165.01,330.02
5256,474,21,4,2025-08-10,2,199.79,399.58
5257,455,200,6,2026-04-02,1,201.53,201.53
5258,299,9,4,2025-01-12,2,35.88,71.76
5259,428,48,8,2025-08-02,2,32.91,65.82
5260,193,65,10,2025-07-07,2,266.52,533.04
5261,82,29,10,2025-08-18,2,193.14,386.28
5262,124,114,9,2025-10-13,2,108.46,216.92
5263,491,139,10,2025-01-06,1,103.98,103.98
5264,388,190,6,2025-02-03,2,77.71,155.42
5265,452,16,6,2025-09-24,1,186.29,186.29
5266,113,28,10,2025-11-29,5,197.74,988.7
5267,359,33,3,2025-08-19,2,174.83,349.66
5268,441,47,2,2026-05-21,3,138.21,414.63
5269,421,147,7,2025-06-13,1,123.38,123.38
5270,25,90,5,2025-08-16,3,111.71,335.13
5271,426,16,7,2026-03-16,1,186.29,186.29
5272,331,116,6,2026-03-06,2,27.31,54.62
5273,284,117,5,2025-06-25,1,173.77,173.77
5274,251,53,5,2025-12-31,5,129.59,647.95
5275,371,6,1,2026-01-18,2,36.02,72.04
5276,155,140,1,2026-06-02,2,128.47,256.94
5277,187,192,7,2026-03-05,2,121.59,243.18
5278,280,44,1,2025-01-23,1,78.09,78.09
5279,305,145,1,2025-04-16,1,39.9,39.9
5280,463,48,6,2025-06-19,1,32.91,32.91
5281,17,61,5,2025-11-03,5,53.87,269.35
5282,468,139,1,2025-09-23,3,103.98,311.94
5283,179,45,4,2025-08-19,1,115.74,115.74
5284,4,53,3,2025-09-11,1,129.59,129.59
5285,21,92,3,2025-09-08,1,129.7,129.7
5286,177,167,1,2026-01-19,2,27.24,54.48
5287,116,159,6,2025-04-27,3,88.71,266.13
5288,350,85,1,2025-10-18,3,132.71,398.13
5289,259,104,9,2025-08-20,3,92.41,277.23
5290,320,178,4,2025-10-19,1,19.47,19.47
5291,151,50,4,2025-09-09,1,6.83,6.83
5292,219,42,3,2026-02-08,3,37.44,112.32
5293,178,138,10,2025-01-08,1,73.45,73.45
5294,426,32,5,2025-08-25,1,7.99,7.99
5295,451,24,10,2025-10-04,1,186.91,186.91
5296,385,114,10,2025-02-28,2,108.46,216.92
5297,308,81,10,2026-02-07,3,27.64,82.92
5298,74,15,4,2025-05-18,1,112.5,112.5
5299,39,103,8,2026-05-24,1,27.16,27.16
5300,191,80,5,2026-04-16,3,63.13,189.39
5301,197,17,3,2025-06-13,1,107.85,107.85
5302,290,165,4,2025-10-02,1,174.75,174.75
5303,408,88,2,2026-04-04,3,102.98,308.94
5304,229,47,2,2025-05-16,2,138.21,276.42
5305,191,26,4,2025-08-23,2,156.58,313.16
5306,438,33,5,2026-02-15,2,174.83,349.66
5307,342,82,9,2026-04-30,1,31.45,31.45
5308,53,65,3,2026-02-13,2,266.52,533.04
5309,62,159,8,2025-01-27,2,88.71,177.42
5310,293,7,10,2025-08-23,1,176.77,176.77
5311,451,169,9,2025-06-12,3,18.93,56.79
5312,139,81,1,2025-10-03,1,27.64,27.64
5313,55,43,2,2025-07-15,3,25.66,76.98
5314,441,177,6,2025-12-29,2,120.33,240.66
5315,49,3,5,2025-12-30,3,15.57,46.71
5316,52,185,10,2025-08-03,1,102.77,102.77
5317,342,77,1,2025-04-18,1,68.96,68.96
5318,470,114,10,2026-06-14,2,108.46,216.92
5319,134,164,8,2026-04-18,1,83.09,83.09
5320,380,96,5,2025-05-10,3,156.0,468.0
5321,257,40,9,2025-05-15,1,22.62,22.62
5322,322,182,6,2025-08-30,2,118.16,236.32
5323,377,152,1,2025-04-23,1,87.76,87.76
5324,248,198,8,2025-11-06,5,78.45,392.25
